pair_id,title,sentences,start_para,geography,entities,time,narrative,overall
1484188814_1484188819,0.6476383805274963,0.5734597647190094,0.4204016327857971,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,2.6666666666666665
1484189099_1484230590,0.23257535696029663,0.38607691867010935,0.6264966726303101,1.6666666666666667,2.6666666666666665,1.0,2.6666666666666665,3.0
1484190749_1484026894,-0.009801719337701797,0.17058431496843696,0.18656909465789795,4.0,4.0,4.0,4.0,4.0
1484010434_1484050658,0.6355761289596558,0.551459879559629,0.8280333876609802,1.6666666666666667,2.0,1.3333333333333333,2.0,1.6666666666666667
1484037285_1484231118,-0.03514919430017471,0.32403541675635744,0.3424960970878601,1.3333333333333333,4.0,2.6666666666666665,4.0,4.0
1507500205_1483823477,0.4825062155723572,0.5246529256025058,0.7159367203712463,1.0,3.333333333333333,1.3333333333333333,1.6666666666666667,2.0
1484759945_1484273586,0.5049513578414917,0.5952589852469308,0.7518097758293152,1.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333
1484396961_1484113101,0.05415729433298111,0.2686510185400645,0.23177097737789154,2.875,3.75,1.0,3.75,3.875
1484034739_1483971502,0.12781794369220734,0.5273927059024572,0.6172367334365845,1.6666666666666667,2.6666666666666665,1.0,2.333333333333333,2.0
1483806234_1484051122,0.4067382216453552,0.5328136492859233,0.5477951765060425,1.6666666666666667,2.333333333333333,1.0,3.0,2.333333333333333
1484395033_1483776272,0.10313169658184052,0.39837711790333624,0.4027232527732849,4.0,4.0,2.333333333333333,4.0,4.0
1484399055_1484221739,0.6585733890533447,0.45918163920150085,0.6311686635017395,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333
1484010782_1484238046,0.1118873804807663,0.22198922661217776,0.3098631799221039,4.0,4.0,2.0,4.0,4.0
1484191118_1484925367,0.10160043090581894,0.2818354746947686,0.24378898739814758,4.0,3.333333333333333,1.3333333333333333,3.333333333333333,4.0
1484759960_1483798636,0.12177477777004242,0.35708268336495574,0.5377033948898315,3.0,2.0,1.0,3.0,4.0
1507536783_1484348111,0.016494320705533028,0.3289130832684242,0.3471786081790924,2.0,3.6666666666666665,2.6666666666666665,3.0,3.6666666666666665
1484395970_1484153333,0.044540561735630035,0.18824603847968271,0.17859019339084625,2.0,4.0,2.0,4.0,4.0
1484010809_1484223087,0.4757934808731079,0.46975691423371985,0.47307947278022766,1.0,2.5,1.0,2.0,3.0
1484188243_1483769841,0.4294697642326355,0.41980285942554474,0.5406196713447571,1.0,2.0,1.0,2.6666666666666665,2.333333333333333
1484036056_1484018268,0.09073357284069061,0.3724522888660431,0.08313359320163727,4.0,4.0,2.0,4.0,4.0
1484699181_1483919695,0.44852232933044434,0.7719366380146572,0.6382043361663818,1.0,2.0,1.5,1.5,2.0
1484188422_1484187925,0.7267235517501831,0.4690880313515663,0.3421330451965332,1.6666666666666667,2.333333333333333,1.0,3.333333333333333,3.0
1484033131_1484067215,0.08606235682964325,0.3040879671510897,0.3117091655731201,1.0,3.0,1.3333333333333333,4.0,3.333333333333333
1484190337_1484139177,0.6885535717010498,0.6571343724544232,0.8395649790763855,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0
1498601317_1483894995,0.2609144151210785,0.2954839766025543,0.18023565411567688,4.0,4.0,2.333333333333333,4.0,4.0
1484451939_1483782560,0.5322225093841553,0.5601545550993511,0.5899338126182556,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,2.0
1484109922_1484070585,0.11705092340707779,0.3704956408057894,0.21743588149547577,3.333333333333333,4.0,1.0,3.6666666666666665,4.0
1484011108_1483942482,0.529150128364563,0.5170563691192203,0.7001738548278809,1.0,2.0,1.0,2.0,1.6666666666666667
1484188579_1483915172,0.687585711479187,0.5536238186889224,0.6174526810646057,1.0,1.3333333333333333,1.0,1.0,1.0
1484010981_1483980655,0.6060987710952759,0.5546095033486684,0.7316280603408813,1.3333333333333333,3.0,1.0,1.6666666666666667,2.333333333333333
1484036411_1484054675,0.6704159379005432,0.6764555608524996,0.7002218961715698,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0
1484034507_1483929758,0.4705643057823181,0.5489773069109235,0.4275924861431122,1.0,1.5,1.0,2.0,2.5
1484008954_1484258247,0.13263671100139618,0.4430329253276189,0.39506685733795166,1.6666666666666667,4.0,2.0,4.0,4.0
1483805310_1483968177,0.2209591567516327,0.2715601349870364,0.10584647953510284,4.0,4.0,3.0,4.0,4.0
1484201854_1484199265,0.8398841619491577,0.6131015360355377,0.8859378099441528,1.0,1.4,1.0,1.6,1.4
1484188524_1484648268,0.1445769965648651,0.1800475794483315,0.14907079935073853,2.333333333333333,4.0,1.0,4.0,4.0
1484182697_1483892444,0.3793945610523224,0.5188896106822151,0.5314640402793884,1.0,2.6666666666666665,1.0,2.333333333333333,2.6666666666666665
1484012380_1484134546,0.37000522017478943,0.35165323813756305,0.18596681952476501,1.3333333333333333,2.0,1.6666666666666667,3.333333333333333,3.0
1484452805_1484452810,0.18026864528656006,0.29438988864421844,0.31353795528411865,1.5,3.0,1.25,3.25,2.75
1484164333_1484109924,0.18775644898414612,0.30643220245838165,0.25118595361709595,2.0,4.0,2.0,3.6666666666666665,3.6666666666666665
1484455033_1483944796,0.28025108575820923,0.2726090744137764,0.3841697573661804,1.3333333333333333,3.333333333333333,1.3333333333333333,2.333333333333333,3.6666666666666665
1484039502_1483854727,0.06905737519264221,0.31489439234137534,0.15920443832874298,4.0,4.0,1.0,3.333333333333333,4.0
1517420924_1484120724,0.08884473145008087,0.3102433230727911,0.23987644910812378,3.0,4.0,1.3333333333333333,3.6666666666666665,4.0
1484459085_1483934248,0.555691659450531,0.4878467300108501,0.6199297308921814,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
1484037964_1486947742,0.28693944215774536,0.42180066383801973,0.4264300465583801,2.0,3.0,1.0,3.6666666666666665,3.333333333333333
1484037802_1483863439,0.4437689781188965,0.42338003776967525,0.37890130281448364,1.0,2.5,1.0,2.5,2.0
1484395660_1484161861,0.2758694887161255,0.42086527177265715,0.4551307260990143,3.333333333333333,4.0,1.6666666666666667,3.6666666666666665,3.333333333333333
1484009190_1484322080,0.5969996452331543,0.23278118669986725,0.12367580085992813,1.0,1.0,1.0,1.3333333333333333,1.0
1483805539_1484079569,0.21789301931858063,0.3716184124350548,0.4009152948856354,1.6666666666666667,4.0,1.0,3.6666666666666665,3.333333333333333
1484401798_1484061495,0.06575627624988556,0.28302957812945045,0.16547079384326935,3.6666666666666665,3.333333333333333,2.333333333333333,3.6666666666666665,3.6666666666666665
1484399996_1484029325,0.4153011441230774,0.4039089327508753,0.4617622196674347,3.6666666666666665,3.0,1.0,1.3333333333333333,2.333333333333333
1484760781_1483992981,0.6431310176849365,0.6318481961886088,0.5186900496482849,2.6666666666666665,2.0,1.0,2.0,1.6666666666666667
1484033151_1484090252,0.08837321400642395,0.3593964578516512,0.20773635804653168,2.5,4.0,1.0,4.0,4.0
1484038236_1483956394,0.8753973245620728,0.5930527576378414,0.7444825172424316,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0
1484188934_1484107894,0.27987074851989746,0.42850564420223236,0.8270870447158813,3.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,3.0
1484188473_1484233982,0.3846142590045929,0.5108235276797238,0.5497924089431763,1.0,2.0,1.0,2.0,1.3333333333333333
1484010585_1483901012,0.017865760251879692,0.30294327394050713,0.40111416578292847,4.0,4.0,1.0,3.6666666666666665,3.6666666666666665
1484188438_1484307177,0.23193933069705963,0.25121518515232133,0.18680855631828308,1.6666666666666667,3.0,3.333333333333333,3.6666666666666665,3.6666666666666665
1484703275_1483906669,0.1825428307056427,0.37334394123819137,0.43687087297439575,2.0,4.0,1.3333333333333333,4.0,3.6666666666666665
1483805145_1483858981,0.34134769439697266,0.2643571747121988,0.34910863637924194,2.0,4.0,1.5,3.5,2.5
1484037485_1484054566,0.08369353413581848,0.12611034077902636,0.10676062852144241,2.0,4.0,3.333333333333333,3.6666666666666665,4.0
1484395547_1484362668,0.5345873832702637,0.3689106275874471,0.2468993067741394,2.333333333333333,3.0,1.3333333333333333,3.333333333333333,3.333333333333333
1484013283_1483919218,0.23750707507133484,0.3988158702850342,0.48229897022247314,1.0,2.333333333333333,1.0,3.0,2.6666666666666665
1484188406_1484268924,0.21534237265586853,0.3910022866218648,0.3224943280220032,4.0,4.0,4.0,4.0,4.0
1484188852_1483860208,0.13620150089263916,0.23924591173143947,0.17694133520126343,3.5,3.5,2.0,3.5,4.0
1484189121_1484144511,0.3252243399620056,0.16671648354790472,0.30682188272476196,1.0,2.0,1.3333333333333333,2.0,1.6666666666666667
1484189177_1484282556,0.8201972842216492,0.5754517813523611,0.7926886081695557,1.0,1.0,1.0,1.3333333333333333,1.0
1484034837_1484332368,-0.05704673379659653,0.2729780369478723,0.05494619160890579,4.0,4.0,1.0,4.0,4.0
1484395559_1484287028,0.4103553295135498,0.10383235993862584,0.24837419390678406,1.4,2.2,1.0,1.6,2.2
1483923227_1484151049,0.33406350016593933,0.4741903772720924,0.34990930557250977,1.3333333333333333,2.333333333333333,1.3333333333333333,2.333333333333333,2.333333333333333
1484034100_1484435197,0.1787862479686737,0.2704626385654722,0.2506049871444702,4.0,3.0,1.0,2.0,3.333333333333333
1484010801_1484032184,0.1068505048751831,0.1819238672653834,0.02911420352756977,4.0,4.0,2.333333333333333,3.6666666666666665,4.0
1483801573_1483801577,0.17268536984920502,0.4004831540173498,0.4912165403366089,2.0,3.6666666666666665,3.0,3.6666666666666665,3.6666666666666665
1484013839_1485005609,0.08352869004011154,0.39136652116264614,0.11091426014900208,2.0,3.0,3.0,3.333333333333333,3.333333333333333
1483805535_1484264492,0.8722356557846069,0.5810797065496445,0.6776311993598938,1.0,1.0,1.0,1.0,1.0
1538841592_1484040205,0.8069326281547546,0.5336879953261344,0.5432129502296448,1.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333
1484396170_1484182933,0.06954284012317657,0.2591519315134395,0.17431654036045074,4.0,4.0,3.0,4.0,4.0
1484008680_1484210554,0.8053808212280273,0.5119642381157193,0.5381357669830322,1.0,1.3333333333333333,1.0,1.0,1.0
1484188759_1484180057,0.2879067063331604,0.3252555324750788,0.13051837682724,4.0,3.6666666666666665,2.333333333333333,4.0,4.0
1484182172_1485131357,0.6726183891296387,0.4982775583863258,0.4569828510284424,1.6666666666666667,1.6666666666666667,1.0,2.333333333333333,3.0
1484007630_1484111067,0.23381027579307556,0.23410382494330406,0.20320571959018707,4.0,4.0,1.6666666666666667,4.0,4.0
1484035406_1484036622,0.17074599862098694,0.3666444544990857,0.2917883098125458,3.0,4.0,1.3333333333333333,4.0,3.6666666666666665
1484009481_1484260950,0.11927349865436554,0.3530425050041892,0.39068275690078735,3.333333333333333,4.0,1.0,3.6666666666666665,4.0
1484189104_1484144539,0.5587254762649536,0.4503204834002715,0.5719274282455444,2.0,3.0,1.0,3.0,2.6666666666666665
1484038723_1484148895,0.15402087569236755,0.30531940162181853,0.2455706000328064,2.6666666666666665,3.6666666666666665,1.0,3.333333333333333,3.333333333333333
1484105219_1483777619,0.20136749744415283,0.24074808992445468,0.19706331193447113,1.0,3.333333333333333,1.3333333333333333,3.6666666666666665,3.333333333333333
1484188562_1483916282,0.7818042039871216,0.6303890407085418,0.6255615949630737,1.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667
1484011271_1484049571,0.18011543154716492,0.2388177454471588,0.1396886557340622,3.6666666666666665,4.0,2.0,4.0,4.0
1484188214_1484146741,0.6660245656967163,0.5552804712895993,0.6968371272087097,1.3333333333333333,2.0,1.0,1.3333333333333333,1.6666666666666667
1484187902_1483855451,0.11334426701068878,0.2797891754995693,0.3318212032318115,2.6666666666666665,2.333333333333333,2.0,3.333333333333333,3.333333333333333
1484188515_1485021532,0.33245885372161865,0.5331023566184505,0.6659823656082153,1.0,1.0,1.0,1.0,1.0
1484399507_1484337946,0.6656433343887329,0.5970280062821176,0.6462591290473938,1.3333333333333333,1.6666666666666667,1.0,2.0,2.0
1484457633_1484300444,0.03825005888938904,0.257691177505034,0.17127543687820435,4.0,4.0,1.3333333333333333,4.0,4.0
1483806468_1484207629,0.41507065296173096,0.3527547497015733,0.2875443398952484,2.333333333333333,4.0,4.0,3.6666666666666665,4.0
1483804040_1483794245,0.15893688797950745,0.43599785978977496,0.37604236602783203,1.6666666666666667,2.6666666666666665,1.3333333333333333,3.0,3.0
1484188957_1484235264,0.004382076673209667,0.14204223344431205,-0.016326189041137695,3.0,3.6666666666666665,1.3333333333333333,3.6666666666666665,4.0
1484034301_1483852272,0.7871183753013611,0.5246626064181328,0.8440130949020386,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333
1483805718_1484102108,0.029982920736074448,0.2503967867656188,0.11831549555063248,4.0,4.0,3.0,4.0,4.0
1484401435_1484195803,0.07652989029884338,0.18208534860948347,0.09586003422737122,3.0,4.0,1.6666666666666667,4.0,3.6666666666666665
1484110512_1484110557,0.16152843832969666,0.24003985772530237,0.1246565729379654,2.0,3.6666666666666665,1.3333333333333333,4.0,3.6666666666666665
1484191154_1483788550,0.08160364627838135,0.12876661121845245,0.15513578057289124,4.0,4.0,1.0,4.0,4.0
1484011945_1484141974,0.11739897727966309,0.4280337848597103,0.33945006132125854,2.0,3.333333333333333,1.0,3.333333333333333,3.333333333333333
1484011341_1484425668,0.3231792747974396,0.4737718947804891,0.6182094216346741,1.0,2.6666666666666665,1.6666666666666667,2.6666666666666665,2.333333333333333
1483803355_1484378389,0.5131833553314209,0.5086004504790673,0.6293746829032898,1.0,1.3333333333333333,1.0,2.333333333333333,2.333333333333333
1484004794_1484269165,0.47846710681915283,0.5389962295691172,0.5159170627593994,1.3333333333333333,2.0,1.0,2.0,2.0
1484188553_1483748785,0.6313375234603882,0.4937179794206339,0.6693872809410095,3.0,3.333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667
1483804203_1484385676,0.26821085810661316,0.5359570870421967,0.3349865972995758,1.0,1.0,4.0,3.0,4.0
1484012121_1484268675,0.2037719339132309,0.4988977576003355,0.41156262159347534,1.5,3.0,1.0,2.25,2.75
1484038289_1484223088,0.7266323566436768,0.5103767812252045,0.7265981435775757,1.0,1.0,1.0,1.0,1.0
1484188816_1485144687,0.0717383474111557,0.22480239604528135,0.16626006364822388,3.5,4.0,1.3333333333333333,3.333333333333333,3.333333333333333
1484011981_1484107425,-0.0008805431425571442,0.23955509463946026,0.13728266954421997,4.0,4.0,1.5,4.0,4.0
1484450551_1484315516,-0.013460859656333923,0.08074917945317751,0.07341836392879486,2.0,4.0,2.0,4.0,3.6666666666666665
1484035232_1483850196,0.11406877636909485,0.34192803502082825,0.19619745016098022,1.3333333333333333,3.6666666666666665,1.0,4.0,3.6666666666666665
1484188363_1484100317,0.4843670129776001,0.41026440788717833,0.6119297742843628,1.0,3.0,2.0,1.0,4.0
1484013343_1484101987,-0.012503517791628838,0.2036287233233452,0.03626078739762306,3.5,4.0,1.3333333333333333,4.0,4.0
1484008163_1483808414,0.057958588004112244,0.3240014612674713,0.1515745222568512,2.333333333333333,4.0,1.0,3.6666666666666665,3.6666666666666665
1484036799_1484097079,0.2713142931461334,0.33045637607574463,0.2654299736022949,1.0,3.6666666666666665,2.0,3.6666666666666665,3.6666666666666665
1483805174_1483805823,0.6634783744812012,0.5808932073414326,0.8625137805938721,1.0,1.0,1.5,1.0,1.0
1484188803_1483977341,0.04786036163568497,0.15153227746486664,0.10315454751253128,4.0,4.0,1.0,4.0,4.0
1484040117_1484432868,0.4854406714439392,0.6340563026341525,0.6702101230621338,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333
1484452380_1483747717,0.5243185758590698,0.6087528727948666,0.5170711278915405,1.0,2.0,1.3333333333333333,2.0,2.333333333333333
1484034936_1517519227,0.27738529443740845,0.3821517830749728,0.4088009297847748,3.0,2.6666666666666665,1.3333333333333333,3.6666666666666665,4.0
1484012660_1483829528,-0.010146643966436386,0.01972830342128873,0.032983291894197464,3.333333333333333,3.333333333333333,1.3333333333333333,3.0,3.6666666666666665
1484189114_1486773359,0.16864413022994995,0.211980419123874,0.15385693311691284,4.0,4.0,3.0,4.0,4.0
1484009267_1483810284,0.04059653729200363,0.1568184372256784,0.07868236303329468,4.0,4.0,2.333333333333333,4.0,4.0
1484035251_1484078884,0.2702699899673462,0.33862508088350296,0.4884955883026123,2.0,4.0,1.3333333333333333,3.6666666666666665,3.333333333333333
1484760224_1484192517,0.0004582926630973816,0.27827865708815425,0.1867252141237259,2.333333333333333,4.0,1.3333333333333333,4.0,3.6666666666666665
1484038308_1484181227,0.415530800819397,0.16883406309144838,0.13927435874938965,3.0,2.6666666666666665,1.0,2.6666666666666665,3.0
1484191491_1484271557,0.03532302752137184,0.22919640625300614,0.18233434855937958,2.0,4.0,1.0,4.0,4.0
1484037571_1484075685,0.8071537613868713,0.5633820274046489,0.4945594370365143,1.0,2.0,1.3333333333333333,2.333333333333333,1.6666666666666667
1483806152_1483934522,0.027881797403097153,0.28444514734049636,0.13601931929588318,3.6666666666666665,4.0,1.6666666666666667,3.333333333333333,4.0
1484184080_1484258269,0.19153839349746704,0.5792265858339227,0.861515462398529,1.0,1.0,1.0,1.0,1.0
1484008327_1484648268,-0.020555227994918823,0.23182194518881874,0.12521876394748688,4.0,4.0,4.0,4.0,4.0
1484452449_1483829079,0.6157032251358032,0.0842395432293415,0.0817389190196991,4.0,2.333333333333333,1.0,1.6666666666666667,2.0
1484037348_1484256518,0.2249346673488617,0.19628048315644264,0.1912785768508911,4.0,4.0,1.0,3.6666666666666665,3.6666666666666665
1484039471_1484315288,0.05734001845121384,0.3433036208152771,0.3170931339263916,2.0,3.0,1.3333333333333333,2.0,3.333333333333333
1484033307_1484189044,0.28922128677368164,0.3510366636328399,0.3707885146141052,3.333333333333333,3.333333333333333,1.0,3.333333333333333,3.333333333333333
1484013057_1484031995,0.8832699060440063,0.7290699034929276,0.9412730932235718,1.0,1.0,1.0,1.0,1.0
1484189171_1484189002,0.5790166258811951,0.4645784828397963,0.6164163947105408,1.0,2.6666666666666665,3.0,3.333333333333333,3.333333333333333
1484399534_1484274981,0.20071324706077576,0.31234016656875613,0.4192582964897156,4.0,4.0,1.0,3.6666666666666665,4.0
1484815695_1484422393,0.9999994039535522,0.24430281366221607,0.21826070547103882,1.25,3.75,1.5,3.5,3.75
1484188428_1483837920,0.23061347007751465,0.22895488031208516,0.1638917624950409,2.25,3.25,2.0,3.25,3.5
1484698279_1484161230,0.3661928176879883,0.4493155667075404,0.3443397283554077,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.0,2.6666666666666665
1484188901_1484579562,0.036434706300497055,0.29692875454202294,0.23590710759162903,2.6666666666666665,4.0,2.0,4.0,4.0
1484012425_1484129449,-0.043597571551799774,0.22664850056171418,0.25318437814712524,3.5,3.6666666666666665,1.0,3.6666666666666665,3.333333333333333
1484013292_1484326372,0.14271298050880432,0.3206299734967096,0.12100838124752045,4.0,4.0,2.5,4.0,4.0
1484008621_1483845643,0.3868582844734192,0.5809828042984009,0.542782723903656,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0
1484188300_1483950079,0.21239374577999115,0.44353236131211543,0.3066945970058441,1.3333333333333333,2.333333333333333,1.3333333333333333,2.333333333333333,2.333333333333333
1484453990_1483906597,0.19172048568725586,0.3264388181269169,0.2799651026725769,2.333333333333333,3.6666666666666665,1.0,3.0,2.6666666666666665
1484394653_1484291013,0.6852550506591797,0.5343407591183981,0.7789543867111206,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.333333333333333,1.3333333333333333
1483803002_1483744049,0.06245526671409607,0.1357613280415535,0.14129821956157684,3.0,4.0,1.0,3.0,4.0
1484036082_1484254284,0.36625152826309204,0.44116754829883575,0.4365115761756897,2.333333333333333,3.0,1.0,3.333333333333333,3.6666666666666665
1483803475_1484325616,0.33453530073165894,0.37734683603048325,0.2439737319946289,2.0,3.333333333333333,1.6666666666666667,3.0,3.0
1484008950_1484016025,0.10326208919286728,0.413891464471817,0.2732728123664856,1.0,3.333333333333333,1.0,2.333333333333333,3.333333333333333
1483803630_1484010218,-0.007317116484045982,0.2722194865345955,0.08505743741989136,3.0,4.0,1.0,4.0,3.6666666666666665
1484037269_1484205005,0.18685336410999298,0.2822915639342933,0.2643257975578308,1.3333333333333333,3.6666666666666665,1.6666666666666667,3.8333333333333335,3.6666666666666665
1484035175_1483836201,0.4406675100326538,0.33061720058321953,0.4396679103374481,1.0,3.0,1.0,2.6666666666666665,3.333333333333333
1484014182_1484440916,0.410889208316803,0.37910281924101025,0.21955928206443787,3.333333333333333,3.0,2.0,3.0,3.0
1484007548_1484302968,0.3255121409893036,0.3047580599784851,0.35656994581222534,3.6666666666666665,3.6666666666666665,4.0,3.333333333333333,4.0
1484010517_1483911539,0.5757198929786682,0.5454733590811294,0.5462021827697754,1.0,2.6666666666666665,1.0,2.333333333333333,3.0
1484703281_1484212504,0.3495975136756897,0.43362467841136676,0.35505884885787964,2.6666666666666665,3.333333333333333,1.3333333333333333,2.6666666666666665,3.333333333333333
1484033432_1484109196,0.15274843573570251,0.09444384194910527,0.04292456805706024,4.0,4.0,3.0,4.0,4.0
1484010929_1484423871,0.21958352625370026,0.31749544923122114,0.3003140687942505,4.0,3.333333333333333,2.333333333333333,2.333333333333333,3.333333333333333
1484396470_1484271515,0.8534824848175049,0.2081303596496582,0.18809852004051208,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0
